cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
57.0	0.00487596181	9.9461747216	0.0	0.0	0.0
58.0	0.0050133904417	9.94427966	0.0	0.0	0.0
59.0	0.0051546924895	9.9423311863	0.0	0.0	0.0
60.0	0.0052999771253	9.9403277949	0.0	0.0	0.0
61.0	0.0054493565981	9.9382679381	0.0	0.0	0.0
62.0	0.0056029463206	9.9361500244	0.0	0.0	0.0
63.0	0.0057608649583	9.9339724175	0.0	0.0	0.0
64.0	0.0059232345214	9.9317334348	0.0	0.0	0.0
65.0	0.0060901804589	9.9294313466	0.0	0.0	0.0
66.0	0.0062618317557	9.9270643742	0.0	0.0	0.0
67.0	0.0064383210318	9.9246306888	0.0	0.0	0.0
68.0	0.0066197846454	9.9221284102	0.0	0.0	0.0
69.0	0.0068063627979	9.9195556051	0.0	0.0	0.0
70.0	0.0069981996422	9.9169102856	0.0	0.0	0.0
71.0	0.0071954433941	9.914190408	0.0	0.0	0.0
72.0	0.0073982464469	9.9113938709	0.0	0.0	0.0
73.0	0.0076067654891	9.9085185135	0.0	0.0	0.0
74.0	0.0078211616254	9.9055621144	0.0	0.0	0.0
75.0	0.0080416005014	9.9025223894	0.0	0.0	0.0
76.0	0.0082682524312	9.89939699	0.0	0.0	0.0
77.0	0.0085012925293	9.8961835014	0.0	0.0	0.0
78.0	0.0087409008457	9.8928794409	0.0	0.0	0.0
79.0	0.0089872625053	9.8894822557	0.0	0.0	0.0
80.0	0.0092405678504	9.8859893211	0.0	0.0	0.0
81.0	0.0095010125884	9.8823979383	0.0	0.0	0.0
82.0	0.0097687979425	9.8787053327	0.0	0.0	0.0
83.0	0.010044130808	9.8749086512	0.0	0.0	0.0
84.0	0.01032722391	9.8710049606	0.0	0.0	0.0
85.0	0.01061829597	9.8669912447	0.0	0.0	0.0
86.0	0.010917571876	9.8628644025	0.0	0.0	0.0
87.0	0.011225282851	9.8586212456	0.0	0.0	0.0
88.0	0.011541666638	9.8542584956	0.0	0.0	0.0
89.0	0.01186696768	9.8497727819	0.0	0.0	0.0
90.0	0.012201437307	9.8451606385	0.0	0.0	0.0
91.0	0.012545333937	9.8404185023	0.0	0.0	0.0
92.0	0.012898923269	9.8355427093	0.0	0.0	0.0
93.0	0.01326247849	9.8305294925	0.0	0.0	0.0
94.0	0.013636280489	9.8253749784	0.0	0.0	0.0
95.0	0.014020618071	9.8200751848	0.0	0.0	0.0
96.0	0.014415788179	9.8146260169	0.0	0.0	0.0
97.0	0.014822096129	9.8090232645	0.0	0.0	0.0
98.0	0.015239855839	9.803262599	0.0	0.0	0.0
99.0	0.015669390076	9.7973395696	0.0	0.0	0.0
100.0	0.016111030704	9.7912496	0.0	0.0	0.0
101.0	0.016565118942	9.784987985	0.0	0.0	0.0
102.0	0.017032005624	9.7785498869	0.0	0.0	0.0
103.0	0.017512051473	9.7719303314	0.0	0.0	0.0
104.0	0.01800562738	9.7651242043	0.0	0.0	0.0
105.0	0.018513114688	9.7581262469	0.0	0.0	0.0
106.0	0.01903490549	9.7509310527	0.0	0.0	0.0
107.0	0.019571402927	9.7435330623	0.0	0.0	0.0
108.0	0.020123021507	9.7359265602	0.0	0.0	0.0
109.0	0.020690187415	9.7281056694	0.0	0.0	0.0
110.0	0.021273338855	9.7200643473	0.0	0.0	0.0
111.0	0.021872926375	9.7117963811	0.0	0.0	0.0
112.0	0.022489413226	9.7032953829	0.0	0.0	0.0
113.0	0.023123275715	9.6945547847	0.0	0.0	0.0
114.0	0.023775003572	9.6855678333	0.0	0.0	0.0
115.0	0.024445100332	9.6763275854	0.0	0.0	0.0
116.0	0.025134083721	9.6668269018	0.0	0.0	0.0
117.0	0.025842486057	9.657058442	0.0	0.0	0.0
118.0	0.026570854662	9.647014659	0.0	0.0	0.0
119.0	0.027319752283	9.6366877926	0.0	0.0	0.0
120.0	0.028089757529	9.6260698643	0.0	0.0	0.0
121.0	0.028881465318	9.6151526704	0.0	0.0	0.0
122.0	0.029695487334	9.6039277762	0.0	0.0	0.0
123.0	0.030532452501	9.5923865091	0.0	0.0	0.0
124.0	0.031393007471	9.5805199523	0.0	0.0	0.0
125.0	0.032277817122	9.5683189374	0.0	0.0	0.0
126.0	0.033187565068	9.5557740378	0.0	0.0	0.0
127.0	0.034122954194	9.5428755611	0.0	0.0	0.0
128.0	0.035084707196	9.5296135418	0.0	0.0	0.0
129.0	0.036073567136	9.5159777334	0.0	0.0	0.0
130.0	0.037090298022	9.5019576008	0.0	0.0	0.0
131.0	0.038135685395	9.4875423117	0.0	0.0	0.0
132.0	0.039210536936	9.4727207288	0.0	0.0	0.0
133.0	0.04031568309	9.4574814005	0.0	0.0	0.0
134.0	0.041451977708	9.441812553	0.0	0.0	0.0
135.0	0.042620298709	9.4257020801	0.0	0.0	0.0
136.0	0.043821548752	9.4091375346	0.0	0.0	0.0
137.0	0.045056655941	9.3921061187	0.0	0.0	0.0
138.0	0.046326574537	9.3745946735	0.0	0.0	0.0
139.0	0.047632285697	9.3565896695	0.0	0.0	0.0
140.0	0.048974798232	9.3380771958	0.0	0.0	0.0
141.0	0.050355149386	9.3190429493	0.0	0.0	0.0
142.0	0.051774405637	9.299472224	0.0	0.0	0.0
143.0	0.053233663524	9.2793498992	0.0	0.0	0.0
144.0	0.054734050489	9.2586604281	0.0	0.0	0.0
145.0	0.056276725752	9.2373878258	0.0	0.0	0.0
146.0	0.057862881206	9.2155156567	0.0	0.0	0.0
147.0	0.059493742337	9.1930270221	0.0	0.0	0.0
148.0	0.061170569171	9.1699045469	0.0	0.0	0.0
149.0	0.062894657249	9.1461303665	0.0	0.0	0.0
150.0	0.064667338624	9.1216861125	0.0	0.0	0.0
151.0	0.066489982897	9.0965528989	0.0	0.0	0.0
152.0	0.068363998266	9.0707113076	0.0	0.0	0.0
153.0	0.070290832624	9.0441413729	0.0	0.0	0.0
154.0	0.072271974669	9.0168225664	0.0	0.0	0.0
155.0	0.074308955059	8.9887337814	0.0	0.0	0.0
156.0	0.076403347595	8.959853316	0.0	0.0	0.0
157.0	0.078556770433	8.9301588568	0.0	0.0	0.0
158.0	0.080770887338	8.8996274614	0.0	0.0	0.0
159.0	0.083047408969	8.8682355408	0.0	0.0	0.0
160.0	0.085388094197	8.8359588412	0.0	0.0	0.0
161.0	0.08779475147	8.8027724251	0.0	0.0	0.0
162.0	0.090269240205	8.7686506523	0.0	0.0	0.0
163.0	0.092813472225	8.7335671598	0.0	0.0	0.0
164.0	0.095429413242	8.6974948416	0.0	0.0	0.0
165.0	0.098119084367	8.6604058277	0.0	0.0	0.0
166.0	0.10088456368	8.6222714627	0.0	0.0	0.0
167.0	0.10372798783	8.5830622833	0.0	0.0	0.0
168.0	0.10665155368	8.542747996	0.0	0.0	0.0
169.0	0.10965752002	8.5012974534	0.0	0.0	0.0
170.0	0.11274820931	8.4586786303	0.0	0.0	0.0
171.0	0.11592600945	8.4148585987	0.0	0.0	0.0
172.0	0.11919337566	8.3698035027	0.0	0.0	0.0
173.0	0.12255283235	8.3234785321	0.0	0.0	0.0
174.0	0.12600697509	8.2758478955	0.0	0.0	0.0
175.0	0.12955847259	8.2268747929	0.0	0.0	0.0
176.0	0.13321006879	8.1765213869	0.0	0.0	0.0
177.0	0.13696458496	8.1247487738	0.0	0.0	0.0
178.0	0.14082492191	8.0715169533	0.0	0.0	0.0
179.0	0.14479406217	8.0167847978	0.0	0.0	0.0
180.0	0.14887507236	7.9605100204	0.0	0.0	0.0
181.0	0.15307110553	7.9026491425	0.0	0.0	0.0
182.0	0.15738540359	7.84315746	0.0	0.0	0.0
