cycle	biomass	PET	ethilene_glycol	terephtalate	PHA
278.0	0.04671885938	8.7411860532	0.0	0.0	0.40719410204
279.0	0.04736936892	8.7232804318	0.0	0.0	0.41298611243
280.0	0.048028936101	8.7051254939	0.0	0.0	0.41885877028
281.0	0.048697687042	8.6867177682	0.0	0.0	0.42481319854
282.0	0.049375749615	8.6680537349	0.0	0.0	0.43085053577
283.0	0.050063253475	8.649129825	0.0	0.0	0.43697193638
284.0	0.050760330083	8.6299424203	0.0	0.0	0.44317857087
285.0	0.051467112728	8.6104878517	0.0	0.0	0.44947162602
286.0	0.052183736556	8.5907623992	0.0	0.0	0.45585230516
287.0	0.052910338594	8.5707622913	0.0	0.0	0.46232182834
288.0	0.05364705778	8.5504837034	0.0	0.0	0.46888143263
289.0	0.054394034983	8.5299227582	0.0	0.0	0.47553237231
290.0	0.055151413034	8.5090755241	0.0	0.0	0.48227591913
291.0	0.055919336756	8.4879380148	0.0	0.0	0.48911336253
292.0	0.056697952983	8.4665061885	0.0	0.0	0.49604600993
293.0	0.057487410599	8.4447759473	0.0	0.0	0.50307518694
294.0	0.058287860557	8.422743136	0.0	0.0	0.51020223763
295.0	0.059099455915	8.4004035417	0.0	0.0	0.51742852479
296.0	0.059922351859	8.3777528927	0.0	0.0	0.52475543017
297.0	0.060756705738	8.3547868579	0.0	0.0	0.53218435478
298.0	0.061602677092	8.331501046	0.0	0.0	0.53971671912
299.0	0.062460427681	8.3078910043	0.0	0.0	0.54735396347
300.0	0.063330121519	8.2839522184	0.0	0.0	0.55509754819
301.0	0.064211924901	8.2596801108	0.0	0.0	0.56294895395
302.0	0.065106006441	8.2350700403	0.0	0.0	0.57090968203
303.0	0.066012537099	8.2101173013	0.0	0.0	0.57898125462
304.0	0.066931690215	8.1848171224	0.0	0.0	0.58716521513
305.0	0.067863641543	8.1591646659	0.0	0.0	0.59546312843
306.0	0.068808569284	8.1331550267	0.0	0.0	0.60387658119
307.0	0.069766654121	8.1067832315	0.0	0.0	0.61240718217
308.0	0.070738079252	8.0800442375	0.0	0.0	0.62105656254
309.0	0.071723030427	8.052932932	0.0	0.0	0.62982637616
310.0	0.07272169598	8.0254441309	0.0	0.0	0.63871829994
311.0	0.07373426687	7.9975725781	0.0	0.0	0.64773403414
312.0	0.074760936713	7.969312944	0.0	0.0	0.65687530267
313.0	0.075801901823	7.9406598251	0.0	0.0	0.66614385348
314.0	0.076857361245	7.9116077425	0.0	0.0	0.67554145882
315.0	0.077927516796	7.8821511412	0.0	0.0	0.68506991563
316.0	0.079012573106	7.8522843886	0.0	0.0	0.6947310459
317.0	0.080112737649	7.8220017737	0.0	0.0	0.70452669695
318.0	0.081228220793	7.7912975063	0.0	0.0	0.71445874183
319.0	0.082359235832	7.7601657151	0.0	0.0	0.72452907968
320.0	0.083505999031	7.7286004475	0.0	0.0	0.73473963609
321.0	0.084668729667	7.6965956677	0.0	0.0	0.74509236344
322.0	0.085847650067	7.6641452559	0.0	0.0	0.75558924131
323.0	0.087042985658	7.6312430074	0.0	0.0	0.76623227685
324.0	0.088254965003	7.5978826306	0.0	0.0	0.77702350513
325.0	0.089483819848	7.5640577467	0.0	0.0	0.78796498958
326.0	0.090729785167	7.5297618879	0.0	0.0	0.79905882236
327.0	0.091993099204	7.4949884964	0.0	0.0	0.81030712475
328.0	0.093274003521	7.4597309231	0.0	0.0	0.82171204757
329.0	0.094572743044	7.4239824262	0.0	0.0	0.8332757716
330.0	0.095889566109	7.3877361702	0.0	0.0	0.84500050797
331.0	0.09722472451	7.3509852243	0.0	0.0	0.85688849859
332.0	0.098578473546	7.3137225613	0.0	0.0	0.86894201662
333.0	0.099951072072	7.2759410561	0.0	0.0	0.88116336684
334.0	0.10134278255	7.2376334843	0.0	0.0	0.89355488612
335.0	0.10275387108	7.198792521	0.0	0.0	0.9061189439
336.0	0.1041846075	7.1594107394	0.0	0.0	0.91885794259
337.0	0.10563526537	7.1194806091	0.0	0.0	0.93177431803
338.0	0.10710612208	7.0789944949	0.0	0.0	0.94487054003
339.0	0.10859745888	7.0379446555	0.0	0.0	0.95814911273
340.0	0.11010956093	6.9963232415	0.0	0.0	0.97161257519
341.0	0.11164271737	6.9541222943	0.0	0.0	0.98526350179
342.0	0.11319722135	6.9113337446	0.0	0.0	0.99910450276
343.0	0.11477337011	6.8679494107	0.0	0.0	1.0131382247
